density,temperature,carrier_fraction,relative_drift,pressure,energy_density,enthalpy_per_particle,mobility_00,mobility_01,mobility_11,drift_energy
0.08,0.08,0.06833333333333333,0.0128,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024172432197651018,0.020194557161580057,0.07643600760286448,0.0269641775300473
0.08,0.08,0.06833333333333333,0.014400000000000001,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024172432197651018,0.020194557161580057,0.07643600760286448,0.034968556246219265
0.08,0.08,0.06833333333333333,0.016,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024172432197651018,0.020194557161580057,0.07643600760286448,0.0443328844096614
0.08,0.08,0.09,0.0,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.0
0.08,0.08,0.09,0.0016,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.00038680142924917997
0.08,0.08,0.09,0.0032,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.0015546204408800907
0.08,0.08,0.09,0.0048000000000000004,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.0035257012065428453
0.08,0.08,0.09,0.0064,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.006337117345654297
0.08,0.08,0.09,0.008,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.01004077192539804
0.08,0.08,0.09,0.009600000000000001,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.01470339746072442
0.08,0.08,0.09,0.0112,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.020406555914350498
0.08,0.08,0.09,0.0128,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.02724663869676013
0.08,0.08,0.09,0.014400000000000001,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.035334866666203835
0.08,0.08,0.09,0.016,0.00639999999999983,0.09048690165471192,1.2110862706838967,0.024425648650970487,0.020406103691072836,0.07723670711844646,0.04479729012869895
0.1,0.08,0.025,0.0,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.0
0.1,0.08,0.025,0.0016,0.007999999999999789,0.1131086270683899,1.2110862706838967,0.029582499113765093,0.024714330128243114,0.09354326071462565,0.00046846464965884536
