trajectory_id,step,density,temperature,carrier_fraction,relative_drift,latent_threshold,phase_label,transport_response,response_noise_std
0,45,0.15016901184471754,0.6585039839869269,0.027313277604928656,0.007838348440163737,0.006311817939471999,1,0.03757422787327168,0.0009496172223119854
0,46,0.15356566010675016,0.6849367968185102,0.027313277604928656,0.00878899871826033,0.006319006143050632,1,0.041163258262321915,0.0010611222246559224
0,47,0.152218665865186,0.6955442020495232,0.027313277604928656,0.009044173373153592,0.006326407510996092,1,0.04319136114146856,0.0010714100364377908
1,0,0.08905249141980591,0.8,0.08697472706835518,0.01104592456096492,0.006297969685516018,1,0.028555551956065888,0.0007169431466807734
1,1,0.08779522325896594,0.8,0.08697472706835518,0.011527287318556918,0.006300065132450751,1,0.030624705684729824,0.0007376232142801541
1,2,0.0900362836390127,0.8,0.08697472706835518,0.012063980995411188,0.00629633003181734,1,0.03263315273699188,0.0007916710714136005
1,3,0.08915731726105926,0.8,0.08697472706835518,0.012670030365476486,0.006297794975780596,1,0.031158378603214375,0.0008233248399841926
1,4,0.08833022766255262,0.8,0.08697472706835518,0.013502782996827695,0.006299173458444773,1,0.03610719812100638,0.0008692990570573086
1,5,0.08981042770322395,0.8,0.08697472706835518,0.014083389669598122,0.006296706458376987,1,0.035798378428893225,0.0009218718019151431
1,6,0.08605118204713219,0.8,0.08697472706835518,0.01480473896547272,0.006302971867803807,1,0.03717676424620753,0.0009285262058889272
1,7,0.08679046567855687,0.8,0.08697472706835518,0.015297251987421528,0.0063017397284181,1,0.03801099686149521,0.0009676582640276148
1,8,0.08631626782348036,0.8,0.08697472706835518,0.01588514564937673,0.0063025300581765606,1,0.03938186958207358,0.0009993564634324507
1,9,0.0865267778382214,0.8,0.08697472706835518,0.016,0.006302179208151992,1,0.04067086682931586,0.0010090369839540097
1,10,0.08403198418967983,0.8,0.08697472706835518,0.015780214516629736,0.006306337197566228,1,0.03810158530647315,0.0009664827157664839
1,11,0.08282728444851088,0.8,0.08697472706835518,0.015422994571685817,0.0063083450304681765,1,0.0359877739849802,0.0009310622087354012
1,12,0.08543352381599592,0.8,0.08697472706835518,0.015743949668755617,0.006304001298189034,1,0.038173763708824346,0.0009803441983949536
1,13,0.08318087085877154,0.8,0.08697472706835518,0.015655226223761202,0.006307755719784408,1,0.03720968774300999,0.000949116188971853
1,14,0.0795144298153557,0.8,0.08697472706835518,0.015533519618204584,0.006313866454856768,1,0.03686982583869452,0.0009002277369548173
1,15,0.08002679882256936,0.8,0.08697472706835518,0.015224601910534962,0.0063130125065114125,1,0.0337430484531757,0.0008880102139468253
1,16,0.08165213887327341,0.8,0.08697472706835518,0.01427659754644207,0.006310303606426905,1,0.033741028310086976,0.0008496280719077253
1,17,0.07978215436610586,0.8,0.08697472706835518,0.012911068967894915,0.006313420247272185,1,0.03046909978081569,0.0007507658869032966
1,18,0.07730964026203917,0.8,0.08697472706835518,0.011749342827438624,0.0063175411041122955,1,0.026136832885421044,0.0006620393429933108
1,19,0.07810276819307528,0.8,0.08697472706835518,0.010413396635607974,0.006316219224227235,1,0.024593723375503595,0.000592782546323418
1,20,0.0750669079787719,0.8,0.08697472706835518,0.009307401683328394,0.006321278991251075,1,0.020650898961572167,0.0005092295009407414
1,21,0.07340325964242078,0.8,0.08697472706835518,0.007747433189826992,0.006324051738478326,1,0.015506220809928773,0.0004144858954865401
1,22,0.07447533139179283,0.7984231186074775,0.08697472706835518,0.0060993406610266,0.006321498412663563,1,0.013592058888488339,0.0003315297091122778
1,23,0.07140037953079266,0.7819201611926667,0.08697472706835518,0.0048899550453409815,0.006318601061466364,0,0.007463568327850494,0.00018464436123839014
1,24,0.0742348201281432,0.7644031065453472,0.08697472706835518,0.00381916277006218,0.0063053617589061105,0,0.0060620141378602875,0.0001522739848826049
1,25,0.07054829854853133,0.7443194429751526,0.08697472706835518,0.0024604584949352686,0.006301743069525508,0,0.0036935351595267798,9.492791980388541e-05
1,26,0.07091834491637686,0.7237308655815247,0.08697472706835518,0.0016930657305012126,0.006291117989346086,0,0.0026451805087010505,6.691471281064451e-05
1,27,0.07088028396460816,0.7165543401303073,0.08697472706835518,0.0009444755902052055,0.006287692835504691,0,0.00152953375959358,3.755796989618151e-05
1,28,0.06898472555973735,0.688238645661912,0.08697472706835518,0.00047860088902282284,0.006277087525812895,0,0.00075430773466301,1.902601313336636e-05
1,29,0.07104336275971458,0.6723231239289348,0.08697472706835518,0.00012936511796917812,0.006265919751859402,0,0.0002137020712932916,5.378388336057964e-06
1,30,0.07048846217434009,0.6731634412083503,0.08697472706835518,0.000785481686483865,0.006267253073734743,0,0.0012876723333918297,3.237498203911114e-05
1,31,0.07002076618944347,0.6643218156353794,0.08697472706835518,0.00024908914828705383,0.006263734554611599,0,0.0004158961294818522,1.0287242152034198e-05
1,32,0.06866433116287926,0.6495217302472889,0.08697472706835518,2.4138831543353155e-05,0.006258800793703328,0,3.871656334428231e-05,9.920687498472341e-07
1,33,0.07015828662571905,0.6479877342147072,0.08697472706835518,0.0,0.00625556517541609,0,1.3845638825954054e-07,2.5000000000000004e-07
1,34,0.06981853040886239,0.6437536055001094,0.08697472706835518,0.0006826125482923552,0.006254073178763477,0,0.001145117821856617,2.8691446053025997e-05
1,35,0.07243085132215936,0.6476985014650907,0.08697472706835518,0.0016899625291780058,0.006251636968335403,0,0.0029394788895457146,7.339858021992383e-05
1,36,0.07086912437055336,0.6508034410148935,0.08697472706835518,0.0025726719910546987,0.006255749192202568,0,0.004436831614123126,0.00010898821051926225
1,37,0.07250523597228811,0.6617868330599042,0.08697472706835518,0.0031573387596050416,0.006258361488443779,0,0.005350791893284419,0.0001353608092572956
1,38,0.06951511735578837,0.6590514375576404,0.08697472706835518,0.0036611126220797113,0.006262015313324345,0,0.006255246229642987,0.00015089294049756618
1,39,0.06990265193215635,0.6689297183487739,0.08697472706835518,0.004751944292912555,0.0062661713644149766,0,0.00786899119060956,0.00019503716009810362
1,40,0.07265106181371314,0.6802207440788616,0.08697472706835518,0.005528059519513602,0.0062670793743422855,0,0.009657049833084118,0.00023323433120587642
1,41,0.07388039621400867,0.6963451081921476,0.08697472706835518,0.006488376535355867,0.006272868716230197,1,0.015089493782431927,0.00038375076577929347
1,42,0.0728172876374614,0.7038228647394359,0.08697472706835518,0.006826760057411153,0.0062782755844015955,1,0.016005554192056074,0.000395142168862474
1,43,0.07494798173734898,0.7206576665555976,0.08697472706835518,0.007749904195569208,0.0062829080117846395,1,0.0184851018209971,0.000454476522425083
1,44,0.07541066854199094,0.7370883163817754,0.08697472706835518,0.008629787511142814,0.006290123988553517,1,0.019908002204284524,0.0005015483728652771
1,45,0.07619109292577406,0.7550937689803954,0.08697472706835518,0.008910917969353175,0.006297575931815986,1,0.02115816657634489,0.0005147788256767096
1,46,0.07898373507987828,0.7752072833928311,0.08697472706835518,0.009180329455063531,0.00630269893106519,1,0.021436008840412236,0.0005400284272765305
1,47,0.07469935576657287,0.7983894395901904,0.08697472706835518,0.00958684956949128,0.0063211086669610825,1,0.021049433638743432,0.0005226759401680343
2,0,0.07929786634462617,0.6726863342120629,0.06858003293399181,0.00398397711177549,0.005933160339313953,0,0.007126997816955463,0.00018318546488328604
2,1,0.07766631380918537,0.6819253626411729,0.06858003293399181,0.006036419709247283,0.005940370787914949,1,0.014783485117863426,0.0003771873925413987
2,2,0.07644355084376198,0.6902133584524599,0.06858003293399181,0.007670094468437008,0.005946437613043364,1,0.01867815270645064,0.0004679761313233319
2,3,0.07697352063764586,0.7077608557728273,0.06858003293399181,0.009349137892559898,0.00595408436347318,1,0.023256029088428536,0.0005648846571420132
2,4,0.07741762713420659,0.7205594289143777,0.06858003293399181,0.011235909310860064,0.005959565714589388,1,0.026862015981109967,0.000674680301869538
2,5,0.0719192835642212,0.7173591053929438,0.06858003293399181,0.012544831722306452,0.005967173907716444,1,0.02896881967032804,0.0007018647425294285
2,6,0.07414813659946036,0.7143478186439217,0.06858003293399181,0.013403778506716413,0.005961995332710271,1,0.030917770596742198,0.0007753385541310817
2,7,0.07808152116030972,0.7367869682472626,0.06858003293399181,0.014680779764428102,0.00596634761172159,1,0.03289507543176213,0.0008758951156558259
2,8,0.07486317280343155,0.7390309395789617,0.06858003293399181,0.015544240916573783,0.005972802345047074,1,0.03486097539697926,0.0008873651694053917
2,9,0.07177267111065422,0.734107809908875,0.06858003293399181,0.01556646646454997,0.005975559993167633,1,0.03426702264104282,0.0008557937650981763
2,10,0.07113779629748676,0.7393342872067477,0.06858003293399181,0.01558968072324578,0.005979158766542712,1,0.0346662899224869,0.0008454386195650264
2,11,0.07183922229299829,0.7365129381447788,0.06858003293399181,0.015271297774970107,0.005976618234089513,1,0.03257633648110446,0.0008384962254702408
2,12,0.07189781830911708,0.7197258061375089,0.06858003293399181,0.015329567783493307,0.005968360162670225,1,0.03289975082239617,0.000855523712960252
2,13,0.06887888025993387,0.7155837248245286,0.06858003293399181,0.014406941437521645,0.005971378214336165,1,0.029577550980963953,0.0007732507176975074
2,14,0.06926018530405244,0.7098210950605526,0.06858003293399181,0.013682276927095035,0.005967941427571813,1,0.029932090531118047,0.0007424168406539692
2,15,0.0681356764469923,0.7085696052198763,0.06858003293399181,0.012784880663919746,0.005969207245883252,1,0.02671796244361098,0.0006832627442726197
2,16,0.06464257985883458,0.6863528895413727,0.06858003293399181,0.011947409017496616,0.005964229281186464,1,0.02479022377530456,0.0006187053103209112
2,17,0.06719232447285202,0.6933577049753656,0.06858003293399181,0.011276655116673844,0.005963384825443514,1,0.024425985116670938,0.0006029427206119674
2,18,0.06541458223084501,0.6777438846425913,0.06858003293399181,0.01058753809851566,0.005958757677629539,1,0.02265449198853773,0.0005594651905525154
2,19,0.06465643453259654,0.6463410209193106,0.06858003293399181,0.008948707808129033,0.005944755976150025,1,0.019460561321666726,0.0004820959080794839
2,20,0.06300905737151352,0.6439066436401032,0.06858003293399181,0.008042091658983438,0.005946318226907771,1,0.016510478807868323,0.000423248823506537
2,21,0.06217709370319711,0.6258109008399483,0.06858003293399181,0.007021468181280113,0.005938908291382667,1,0.014887575363902054,0.0003714234070121915
2,22,0.06191643639589173,0.6112107932035159,0.06858003293399181,0.00544961681642012,0.005932245445682688,0,0.008638776863335158,0.00020816994796802202
2,23,0.0634817244243093,0.6023092495725503,0.06858003293399181,0.004077705654204688,0.0059253094930369395,0,0.006546550310936243,0.00016120044222736016
2,24,0.06419208557446915,0.5710169042784874,0.06858003293399181,0.0026002343796797294,0.0059089140010465035,0,0.004374277358061636,0.0001074960708955355
2,25,0.06091581298808002,0.5700298668584355,0.06858003293399181,0.001652742068270332,0.005913894645500182,0,0.0025632548826030996,6.49087271316749e-05
2,26,0.0626336082267969,0.5573729374108745,0.06858003293399181,0.0006136595868757596,0.005904878979398645,0,0.000959098462898894,2.5128811780494368e-05
2,27,0.06306713982270666,0.5424885605920451,0.06858003293399181,0.0004713095639140598,0.005896920965785198,0,0.0007763501426342375,1.976087806871049e-05
2,28,0.06131593999917378,0.5283916375581732,0.06858003293399181,0.0004364395351034832,0.00589298696123851,0,0.0007423952499697116,1.807994956485921e-05
2,29,0.06,0.5294359717193602,0.06858003293399181,0.0005331586062214368,0.005895687857009932,0,0.0008711393640600039,2.158660128515667e-05
2,30,0.0612760591832477,0.5202431879945791,0.06858003293399181,0.0002425815089137312,0.005889092377393861,0,0.0004086472934832392,1.013805248356146e-05
2,31,0.062059397484194034,0.5094628491690395,0.06858003293399181,0.0006881495955294906,0.005882546371074313,0,0.0011477989548423096,2.9498289632776517e-05
2,32,0.0616026888450868,0.505573255957117,0.06858003293399181,0.0010957412484091003,0.005881416777661475,0,0.0019080793078798636,4.684012677396359e-05
2,33,0.06173644263325945,0.5097289972938129,0.06858003293399181,0.0016623091194801355,0.0058832140067198585,0,0.002824377595550113,7.086357649448361e-05
2,34,0.061150451545193975,0.5113768579416926,0.06858003293399181,0.0024996095685515833,0.005884991701903799,0,0.004348021730573671,0.00010534064121011408
2,35,0.06066250549940818,0.5100601509089295,0.06858003293399181,0.002906996582181162,0.005885164879394737,0,0.004666769591363014,0.00012172070803813376
2,36,0.060690641424397826,0.5127998784300812,0.06858003293399181,0.0032139455723839694,0.005886449798175869,0,0.0052504622511367555,0.00013420096761606215
2,37,0.06456607366034191,0.5269469932451833,0.06858003293399181,0.004468656822280008,0.005886867814151082,0,0.007552280448172187,0.0001952567062844834
2,38,0.06088427533243201,0.5361000227222058,0.06858003293399181,0.0050844278957628865,0.005897453534026706,0,0.008478342573932837,0.00020730132263420818
2,39,0.06372487570548603,0.541468480224591,0.06858003293399181,0.005519118195638826,0.005895328866913054,1,0.013102677863673445,0.00032772238617318275
2,40,0.06445343143043579,0.550934908486726,0.06858003293399181,0.0059292265277500755,0.005898716343332231,1,0.01409874312666542,0.000352316270505522
2,41,0.06564413612221542,0.5752359502162797,0.06858003293399181,0.007512010976066911,0.005908544841908909,1,0.01802892600837991,0.00044256682259075905
2,42,0.06623878968126944,0.5849534808360807,0.06858003293399181,0.00772995550350388,0.005912277552250667,1,0.017415353821124604,0.000454724219684938
2,43,0.06602942335535814,0.599445170334059,0.06858003293399181,0.007993383691939675,0.005919671067410925,1,0.01820726343109377,0.000461542397261963
2,44,0.06709110865501913,0.5966592986145873,0.06858003293399181,0.008220902018566385,0.005916547348714525,1,0.018132474855895163,0.0004837377386574581
2,45,0.06546659233205693,0.6164823634948527,0.06858003293399181,0.008857490543952299,0.005928891088014035,1,0.02030643035958082,0.0004981066031592797
2,46,0.06809455001822208,0.6323533021010428,0.06858003293399181,0.008855980942564016,0.005932226198137324,1,0.02088896552198753,0.0005096285239126932
2,47,0.0668671859901244,0.6453888244824769,0.06858003293399181,0.008883884261152318,0.005940608517119573,1,0.019656728806855785,0.0004954416560990451
3,0,0.06786825114708352,0.5175575951089197,0.06815860677339257,0.008427786610671634,0.006320921190535028,1,0.02152762877063882,0.0005477579758036593
3,1,0.06557871487739875,0.5263744600887996,0.06815860677339257,0.010360445166572927,0.0063290230603497205,1,0.02491208636838728,0.0006440107024775752
3,2,0.0653050823258404,0.5308694705456413,0.06815860677339257,0.011941792913676013,0.006331664189129949,1,0.029608496191384514,0.0007353866101424726
3,3,0.06360291010804314,0.5478393355928566,0.06815860677339257,0.013066310368490324,0.0063427503827797865,1,0.02957298090987735,0.0007686717666744235
3,4,0.06558988712752378,0.5481541512566227,0.06815860677339257,0.014246444887568906,0.006339591789806093,1,0.03549336750837563,0.0008639735360428022
3,5,0.06486007761043734,0.5544147720985213,0.06815860677339257,0.014716690034087253,0.006343851496354938,1,0.03396072487133005,0.0008763877207281032
3,6,0.06679332051419094,0.5553898841006942,0.06815860677339257,0.015329773037385159,0.0063411034376275165,1,0.038069925036317266,0.0009390847269656635
3,7,0.06451964710739509,0.5556969214834112,0.06815860677339257,0.016,0.006345042147588774,1,0.03773619343916161,0.0009464534843870711
3,8,0.06315276917071815,0.5413248319723367,0.06815860677339257,0.01586188012596662,0.006340333845082019,1,0.03691638605221385,0.0009333763888027905
3,9,0.06155096404334342,0.5483958810611768,0.06815860677339257,0.015426199881262809,0.0063464408358236074,1,0.03491844542792108,0.0008776729698184577
3,10,0.06307983624785275,0.5490046431387183,0.06815860677339257,0.014922523098055253,0.0063441886414926756,1,0.033861014767817506,0.0008695095470491872
3,11,0.061023906531312705,0.5490986611001353,0.06815860677339257,0.01455510627058611,0.006347660894195931,1,0.03364693423346251,0.0008203723575578739
3,12,0.06,0.5409010474988613,0.06815860677339257,0.014023212595023257,0.0063453824540252775,1,0.031043244535713284,0.0007843637575635079
3,13,0.06,0.5387891583876542,0.06815860677339257,0.013557909670829113,0.006344355841262885,1,0.02938828579906878,0.0007601616431217999
3,14,0.06,0.5257691718583974,0.06815860677339257,0.012163937858262105,0.006338026681144496,1,0.02800209360428919,0.0006922796050553364
3,15,0.06,0.5160618719977551,0.06815860677339257,0.011375294603663795,0.006333307854823351,1,0.026485026107046446,0.0006547622030326186
3,16,0.06,0.516375514609251,0.06815860677339257,0.010007998563977714,0.006333460319981716,1,0.024014458002449963,0.0005758487718272193
3,17,0.06,0.5107801685100606,0.06815860677339257,0.008753964975538158,0.006330740360072388,1,0.020674847962898667,0.000507020688704381
3,18,0.06,0.4919833957222771,0.06815860677339257,0.0078774674733988,0.006321603039967216,1,0.018723243158415184,0.0004666297550716307
3,19,0.06,0.4761462383931031,0.06815860677339257,0.007484618996499022,0.006313904421821089,1,0.01737304960457647,0.0004520432544819614
3,20,0.06,0.47555756690010703,0.06815860677339257,0.005690375854839242,0.006313618262067549,0,0.009584917810218535,0.00024566311348177933
3,21,0.06,0.464781390148805,0.06815860677339257,0.004754979102554095,0.006308379842813444,0,0.008099991136631091,0.00020806195416049565
3,22,0.06,0.44914298300005256,0.06815860677339257,0.004028903664522517,0.006300777839338356,0,0.0071380822141660855,0.00017983568385531113
3,23,0.06,0.43597446686972313,0.06815860677339257,0.0027946636584374324,0.006294376477330557,0,0.0050772684731784,0.00012689769893360948
3,24,0.06,0.4356602496048408,0.06815860677339257,0.0019638926577008717,0.006294223732826795,0,0.0034453774228890345,8.921156383770391e-05
3,25,0.06,0.4194063269324913,0.06815860677339257,0.0015608258754974194,0.006286322520416625,0,0.0028310486507891366,7.245120636465781e-05
3,26,0.06,0.40964515298233695,0.06815860677339257,0.0010562288237129808,0.006281577505301967,0,0.0019266839248983933,4.968224554143208e-05
3,27,0.06,0.3846272366541347,0.06815860677339257,0.0007247166794820241,0.0062694160181979795,0,0.0014936203084917872,3.5299518559348594e-05
3,28,0.06,0.39538458206963334,0.06815860677339257,0.0004623717823695229,0.006274645283330513,0,0.0008791189943381202,2.2181925869935184e-05
3,29,0.06,0.39004589550841867,0.06815860677339257,0.0006491474316889653,0.006272050088474368,0,0.0012927969709608433,3.137679398606976e-05
3,30,0.06,0.39046812619247706,0.06815860677339257,0.0013138837432612551,0.00627225533950134,0,0.0025684766584754613,6.346927143770516e-05
3,31,0.06,0.37742953116307465,0.06815860677339257,0.0014417412057708058,0.00626591713358427,0,0.0028846548716408033,7.095200307090575e-05
3,32,0.06,0.3912929347763461,0.06815860677339257,0.0017099867402719801,0.006272656288118499,0,0.0033217012543008072,8.25077172860828e-05
3,33,0.06,0.3875681144908944,0.06815860677339257,0.001995474165797615,0.006270845611590849,0,0.0038943772216457526,9.67905093728871e-05
3,34,0.06,0.3923930412292849,0.06815860677339257,0.002988850775378336,0.006273191062088678,0,0.005714009438625437,0.0001439905210191908
3,35,0.06,0.3923582387815057,0.06815860677339257,0.0034803706662763024,0.006273174144232118,0,0.006965546400905034,0.0001676781276712906
3,36,0.06,0.40069906761192864,0.06815860677339257,0.0042291573856213524,0.006277228713802463,0,0.008017339374778554,0.00020139426265596656
3,37,0.06,0.3974214312932665,0.06815860677339257,0.005532650266456246,0.00627563541836978,0,0.0105367150616756,0.0002646706715869878
3,38,0.06,0.4006632779027544,0.06815860677339257,0.005897343127478436,0.006277211316027169,0,0.011203211244025573,0.00028084791302628807
3,39,0.06,0.417055045368526,0.06815860677339257,0.006810061183528155,0.006285179536323031,1,0.018771692378343596,0.00044396401144198834
3,40,0.06,0.4433780427892077,0.06815860677339257,0.007562011377762392,0.006297975437846973,1,0.018583750366807927,0.00047609260845221505
3,41,0.06,0.4512274077657799,0.06815860677339257,0.007879134607785585,0.006301791101377251,1,0.020082290723216177,0.0004910569558328695
3,42,0.06,0.450410423690488,0.06815860677339257,0.008379610189906782,0.006301393956340651,1,0.02003502272256026,0.0005227967010477188
3,43,0.06,0.46995852924065995,0.06815860677339257,0.008734851391884204,0.006310896507649762,1,0.020974711735495522,0.0005316286092096023
3,44,0.06,0.4723801704001037,0.06815860677339257,0.008716106540666915,0.0063120736943244925,1,0.020778374112962,0.0005288880192356138
3,45,0.06,0.4878255806647782,0.06815860677339257,0.008846290461319996,0.00631958187986982,1,0.021868331819000955,0.0005266727901872671
3,46,0.06,0.4997140459011591,0.06815860677339257,0.008772331510466518,0.006325360994915283,1,0.021404590922427837,0.0005148192155369403
3,47,0.06171357596802416,0.5239028166704751,0.06815860677339257,0.008682789532892731,0.00633426346520366,1,0.020410907744181882,0.0005093730410012915
4,0,0.11123187287674408,0.44659824187519453,0.07318511650344209,0.008464895157831748,0.006204453727458252,1,0.0403113941501059,0.0009862712012015061
4,1,0.11004519029289528,0.45379695804620224,0.07318511650344209,0.01041204753884857,0.006209930907681128,1,0.04954025981785281,0.0011891425528794772
4,2,0.10759732326311479,0.4626754184774184,0.07318511650344209,0.011942645819038937,0.0062183266043292695,1,0.051385158359658206,0.0013186511681090812
4,3,0.10546870791557596,0.476212176907387,0.07318511650344209,0.012637815079081313,0.0062284546652564025,1,0.0539744841510709,0.0013448487548645468
4,4,0.10608607943165055,0.46509935977539296,0.07318511650344209,0.014216066108253305,0.006222023648846003,1,0.059868567585061684,0.0015429049240204046
4,5,0.10569183275133497,0.4774849510310822,0.07318511650344209,0.014905128938930588,0.0062287015001736,1,0.06474057086178248,0.0015869787887809958
4,6,0.10679903522989544,0.47996380299137786,0.07318511650344209,0.015541987439157775,0.006228061160190032,1,0.06467795933440756,0.0016670147273919614
4,7,0.10400586098018383,0.4826269602996672,0.07318511650344209,0.015725665250879716,0.006234011040964414,1,0.06670606209069294,0.0016372324274109683
4,8,0.10473555300413978,0.47388716946632975,0.07318511650344209,0.015076719773450716,0.006228546378158282,1,0.06328269419207501,0.0015978323795351062
4,9,0.10205220250962854,0.48136801693205833,0.07318511650344209,0.014798127419247914,0.006236655152056085,1,0.06204296719057791,0.0015140639786912543
